reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A2VKZQDUL4096A,B000052YKI,Amazon Customer,"[3, 3]","This moisturizer is perfect if you live in part of the country that has cold, dry winters and you have combo skin that tends to breakout. I may be close to 30 but I suffer from combo skin and the occasional breakout like a teenager. I formerly used products that contained salicylic acid because it claims to clear up/prevent breakouts. Not for me. So in my continuous search for a miracle product I decided I would give this a whirl - the packaging just looked clean and simple - yes, I was hoping the packaging was an indicator of what the product would do to my skin - make it look clean. And that it did! This moisturizer was perfect for the Midwest winter months and into spring and even fall. However, it was a little too moisturizer for the Midwest, soupy summers (my skin was a little too ""dewey"" by the end of the day).Be sure to try out the Purpose Facial Cleanser with this product! It is just as amazing for combo, breakout-prone skin. And it's super affordable!",4.0,Right moisture for winter; too much moisture for summer.,1311724800,"07 27, 2011"
AS12AOZ971ZF1,B000052YKI,Demetria,"[1, 1]","These recent reviews are correct.I never tried the past formula but this one is no good.I didn't care for it the first couple times I tried it, but I had to give this another shot because my usual moisturizer ran out.  I was slow in picking that one up because it's $15 (pretty pricey but oh so worth it).  I should have just broke the bank because this stuff broke my face.I was wondering why I was breaking out more than usual.  I typically break out along my lower cheeks, but it was spreading to my temples and forehead.I just bought my usual moisturizer yesterday, and I already see an improvement overnight.  It's gonna take a couple weeks to get rid of the mess this caused, I'm sure.Seriously, try to look for a more natural product.  Don't waste your time & money on this.On a good note for Purpose, I do use their gentle cleansing wash which is A-OK!",1.0,Pass This Up!,1363737600,"03 20, 2013"
A1BUXI30VSG51W,B000052YKI,Happy,"[1, 1]",I have been using Purpose products ever since I was a teen.  I used to have acne and dry skin and needed a product that I could use to moisturize my face.  Because my face is sensitive I would always break out but when the dermotologist recommended this product I was elated and am still using it to this day.  It does what it needs to do to keep my face moisturized and looking young.  I am 55 now and still have smooth beautiful skin.  I recommend this product to anyone who has sensitive skin.,5.0,Purpose Products,1353715200,"11 24, 2012"
A1KHTR21SMTYMX,B000052YKI,P. Pantea,"[0, 0]",I've used this product for many years. A friend who had combination skin told about it and I've used it ever since. I have combination/oily skin and this product doesn't make me breakout. I only have to use it in the morning before I apply my pressed powder. This 4 oz bottle lasts me for months and I love the price. I've used very expensive moisturizers in the past and never had the success as I've had with this one.,5.0,Incredible product!,1365984000,"04 15, 2013"
ACXCS6NRA4EVU,B000052YKI,Seattle girl,"[1, 2]","This lotion is the best that I've tried. It's lightweight, yet does the job of keeping my skin looking fresh and hydrated. I also love the fact that it has sun block in it. I use it in the morning and at night, and find that it works really well for me. It's a great product.",5.0,Great Lotion!,1133913600,"12 7, 2005"
A2JY33OP6OJMVO,B000052YKI,TMh,"[0, 0]","I have very oily skin that also gets extremely dry in the winter. I heard that this is a good moisturizer, even for those with oily skin. It absorbs very quickly and does not feel greasy. My skin does not feel dry after application. However, it does not seem to improve my oily skin and I think it would be too much for me to use in the summer.",3.0,"Non greasy, moisturizes well",1384387200,"11 14, 2013"
A1PAGHECG401K1,B000052YKM,"Chel Micheline ""Chel Micheline""","[3, 3]","I don't have severe acne, but as I get older (I'm 39) I'll get one or two large and sensitive blemishes a month that don't seem to go away no matter what I do- not even prescription cream seems to make it better. The only solution is to do whatever I can to prevent them in the first place. I used the Aveeno salicylic acid pads for years, but they seems to do only a mediocre job at preventing blemishes. So I decided to go with the 2% salicylic acid in the Stridex pads and see what happened.Within a day of using these (just a light sweep over my face in the shower a few minutes before scrubbing my face with Purpose soap), the blemish I have been fighting with for the past three weeks DRIED UP and went away. In addition, my skin isn't nearly as oily in the late afternoons as it was.I was worried that these pads might be too drying for my skin, but so far that hasn't been a problem at all. Again, I do wash my face a few minutes *after* I use the pad. The pad makes me skin tingle and it's almost a relief to wash that off, so those with extremely sensitive skin might want to consider that.Also, the pads are tiny and thin. I usually have to use two to cover my entire face thoroughly. But still, they seem to be working well, and they are a great price.Highly recommended.",5.0,dries up stubborn blemishes and clears up skin,1383436800,"11 3, 2013"
A2L3LZCAU4AFZC,B000052YKM,Debi Cook,"[1, 1]",-Always clear up my acne-I usually use them twice per day but sometimes I'll just use one if my skin starts to feel dry-Very good price,5.0,"Great quality, great price",1393804800,"03 3, 2014"
A1AVFBBTNRJ3R1,B000052YKM,Dr_Fomsky,"[0, 0]","I've been searching for an alcohol-free toner with 2% salicylic acid. If you're just like me,this is it. It stops the breakouts but doesn't dry out your skin. I use it twice or thrice a day. Wouldn't use anything else.",5.0,Stuck on this,1270684800,"04 8, 2010"
A2WPLM33M35MG,B000052YKM,J. C. H.,"[0, 1]","My skin is pretty resilient and not easily irritated, with that being said I started with one a day but quickly moved up to two. I use this between my CeraVe foaming cleanser and my CeraVe moisturizer and they've been working very well so far. They are pretty cheap and this order came with three boxes, but if you want the most bang for your buck you can cut these pads in half. I generally don't use the entire pad so half is perfect and now you have 540 uses for ~$11.",5.0,Great BHA exfoliater,1379289600,"09 16, 2013"
AN3XVGGSY7KOZ,B000052YKM,"Karanna ""I like science fiction and medical t...","[0, 0]",Forget makeup removal tissues!  I have used these for years.  They do exactly the job and do not make my face peel.,5.0,Have used for years,1373587200,"07 12, 2013"
A19MMYMZO363KM,B000052YKM,"Lincoln County MT ""Focused on pinecones""","[0, 0]",I've become more unhappy with the Walmart stores in the upper north west Kalispell MT and Northern ID. They seem to have lots of stuff on a shelf but the item you are looking for is blank half the time or all the time and or worse no longer even has a place. Clearasel pads are one and I couldn't even find Stridex. I tried stridex when I couldn't get the usual at another store and over time by the end of the bottle liked them. A bit rougher but the liquid seems to stay wet all the way through the 90 pad container. And I use these also behind my ears and along my hair line and just into it on the back of my neck for mild psorisias. I think the stridex seemed to work better for that. Not sure why but it is wetter so perhaps making better contact with the skin through the hair. So when wally world let me down yet again...I looked to mail order here on Amazon. And viola...three pack which for me is 5-6 month supply.,4.0,I was a clearsel fan for years. But Walmart in Sandpoint? Where did it go?,1388188800,"12 28, 2013"
A3EADWE0F3A1J6,B000052YKM,M,"[1, 1]","My husband has struggled with acne for years, and this is the only product that works for him. I've also found it to be effective on the few occasions I've had a break-out. I would definitely recommend it.",5.0,Works Wonders,1322870400,"12 3, 2011"
ARBRWSZH1CP70,B000052YKM,paulapumpkin,"[0, 0]",Love this! I actually use it for my bull terrier that has a bald spot on his tail and an expert told me to get Stridex and use daily...so excited to see the good results!!!!!!,5.0,Use this one for doggie!!,1381276800,"10 9, 2013"
